clean_tweet,Ofensivo,Vulgar,ambas
jajajajajajaj alto salame,0,0,False
me infiltre en la cancha del rojo y que un salame de mi barrio en la platea norte me quiera mandar al frente con la gente de independiente ya te voy a encontrar solito boton,0,0,False
"soy mujer salame
ah sos de boca te perdono",0,0,False
si soy europeo inepta se ve que no fuiste a la secundaria tan siquiera salame,0,0,False
que salame darwin no juega contra el united ahora,1,1,True
estuve 40 minutos con el salame este y me sobraron 38 para darme cuenta que era una salchicha,1,1,True
tremendo salame sos menos mal q no viniste,1,1,True
viste que no queres nada salame,1,1,True
jose donde andas dame una direccion a ver si sos tan delincuente pedazo de salame hablador,1,1,True
un club grande necesita hinchas grandes no pelotudos que lloren por milito tener el club ordenado te permite millones de cosas fijate los vecinos como estan sino y bobo seras vos que tenes q esconder tu identidad atras de una foto y cuentita de twitter pedazo de salame,1,1,True
que ganas de ir a argentina a comer mucho asado sandwiches de miga lomitos empanadas salame queso etc etc etc y volver con 27kg mas,0,0,False
"espectacular depto condominio lujo reserva escondida zona esmeraldaatizapanedomex 
12000000 230m2 seguridad 24hrs 3rec con bano2 con vestidorcocina integralcuartoservbodegaterraza panoramicaelevadorgymalbercacubiertajacuzispa vapor sauna masajessalon eventoscine",0,0,False
la gran fuerza laboral del iaim disfruto y poso en el emblematico set fotografico instalado en el salon de usos multiples en el marco de nuestro 51deg aniversario,0,0,False
no voy a llorar en el salon,0,0,False
"una vez finalizado el acto los presentes disfrutaron de un merecido compartir en el salon de usos multiples de la institucion festejando asi 51 anos de vanguardia y excelencia aeroportuaria

en el iaim celebramos nuestro 51deg aniversario",0,0,False
y no se en que salon semestre o carrera vaya solo se que existe en ingles jaja,0,0,False
necesito mas amigos en mi prepa que no sean de mi salon,0,0,False
ay hermanito necesito ir al salon a cortarme el pelo para cerrar ciclos,0,0,False
en unos minutos comienza el stream de hoy ayer en el duelo final del torneo de historias  rescatamos a nuestro amigo brahgas de ser esclavizado por un dunmer y de perder el salon de juegos de gonfalon para siempre hoy veremos el epilogo de esta aventura,0,0,False
nos limitaron a decoraciones asi que no esperen mucho en este nuevo salon  no quedara como queria  gracias,0,0,False
jajajajaj es el salon d la tarde y chismosos son siempre,0,0,False
la sambumbia es una bebida fermentada africana que fue introducida a america entre los siglos xvii y xix por los esclavos provenientes de nigeria se ha identificado que la palabra sambumbia proviene de la raiz mbi mal sabor de la lengua bantu,0,0,False
quedo un poquito llegate y lo recaliento en sambumbia,0,0,False
hay algo tan simple y sabroso en el platano verde sancochado,0,0,False
beneficios de comer huevo sancochado,0,0,False
periodicazo en el hocico,0,0,False
"buenas tardes tesoros

buen provecho
dios bendiga nuestros alimentos

bueno yo aqui con un sancochado de pollito
de los que crezco en el ranchito
una bendicion

mmmm
gustan",0,0,False
te amo platano sancochado con huevo sancochado y full queso,0,0,False
todo un festin el queso frito es delicioso con platano sancochado no tiene rival,0,0,False
preparar un buen sancocho puede costarte toda la quincenaatentamente los venezolanos que votan por este gobierno,0,0,False
q comer sancocho en lena petardo seguidor de polo bobo,0,0,False
la playa sextet  sancocho y huesito en,0,0,False
sancocho de conchua,0,0,False
o un sancocho venezolano    quien sabe que haran pero espero les quede super,0,0,False
en mi casa tan haciendo un sancocho a esta hora que dios nos ampare,0,0,False
ninguno team sancocho o asopao de gandules,0,0,False
los tannies celebrando el aniversario de in the sancocho,0,0,False
"yo si amo a mis senoras dios 

in the sancocho cumple su primer ano",0,0,False
"dato curioso el sancocho se creo 5 dias antes de yo caer de manera definitiva por los chicos

llamenlo suerte destino casualidad como ustedes quieran yo solo se que me siento muy agradecida por tenerlas en mi vida",0,0,False
"siempre he dicho que la vida y el destino te pone a las personas correctas en el momento correcto y una vez mas lo comprobe gracias a bts y a mis ninas del sancocho

ustedes y los chicos son lo mas bonito que me paso el 2021 feliz aniversario las amo un monton",0,0,False
el asado negro es muy tipico de venezuela es un plato insignia como tambien es la arepa cachapa el sancocho empanadas entre muchos mas,0,0,False
era el amor que alguna vez estuvo en tus brazos pero fue,0,0,False
"los adoctrinados y protegidos del santurron
los vendidos son los disque periodistas que alaban la porqueria de gobierno que tenemossera por  o miedo las dos son un asco criticas y estas en lo mismo
es como escupir para arriba p e n d e j o",1,1,True
jajaja das noticias a modo y todavia te pones muy pinche santurron no seas hipocrita chillon,1,1,True
hay por favor ya salio el santurron repito lo que me dijeron el america robo primero toda la mierda que te a ensenado la television la reflejas en tu inteligencia pobre iluso que no puede ver mas alla de 2 metros cuadrados,1,1,True
"ya no es gallo es un guajolote viejillo con ideas tan arcaicas como es dar dinero a gente humilde que no tiene idea quien es este santurron huevon y mantenido
por eso quiere a su pueblo sin educacion asi es mas facil de manipular
somos mas los que no lo queremos",1,1,True
quien mas se pinta de santurron suele ser el mas cabron,1,0,True
"mas virgen pareces tu santurron al otro se le esta haciendo agua la nalga y tu lenteja

en parte le recrimino la situacion pero no tenia intenciones de apurarlos",1,0,True
nada mas lloro poquito y ya parezco sapo hinchado,0,0,False
te acompano a secar el pozo no a sacar al sapo,0,0,False
que es aguita e sapo,0,0,False
estas peor que vecina enganada  estas peor que verdulera de mercadoasi de chiquito es tu mundo  ver el chisme desde el balcon prestado  ten poquita dignidad  no todo es dinero  ojos de sapo,1,0,True
morales siempre sera un narco sapo,0,0,False
tu sapo te estresa mucho,0,0,False
el ojos de sapo hablando sus estupideces del tartufo y no somos puevlo sabio y tonto somos ciudadanos con una gran conviccion por mexico y sacar la dictadura de 4ta de manera inmediata de corrupcion y excesos no se diga de nepotismo su preferido,0,0,False
visa aprobada por sapo,0,0,False
venezuela es el sapo yo soy el nino,0,0,False
oyeojos de sapo viejo porque no hablas de los escandalos de alito moreno o aun recibes chayote espero respuesta tuya ok,0,0,False
"es que definitivamente estos renacuajos si son especiales 
viven en una eterna competencia de que quien es mas sapo y estupido que el otro",1,0,True
hay lulu  sargenta mariscal,0,0,False
amazonas  mp informa sobre condena de sargento por abusar sexualmente de una adolescente,0,0,False
"el sargento gnb luis jose brito santana 34 anos sentenciado  solo a 12 anos  de prisionpor abuso sexual contra 1 adolescente de 14 anos en el edo amazonas
en cambio a este otro  violador tambien amazonas  le dan 21 anos diferencia ser gnb",0,0,False
erga que coincidencia hoy le pedi prestado al sargento guarapero y me dijo toy limpio me lo gaste en nutella le pedi a la raso chapita y me dijo lo mismo les dije deje de comer asi que tienen nutella por todo el cuerpo y cerre la puerta despacito,0,0,False
como los imbeciles que estacionan en plaza animas justo frente a los letreros que lo prohiben para no cansarse en lo que hacen el super o van al banco,0,0,False
paco y gary no solo robaron mangos fue sargento rap quien en esa ocasion los acuso de hurtar mas cosas del campamento,0,0,False
hoy lo hice por prrueba encendi el carro y dije voy pa maturin snt una brisa y el sargento guarapero ya estaba comodamente sentado despues dije voy saliendo pa mariara otra brisa y era la raso chapita y despues se niegan,0,0,False
lo que faltaba ahora tenemos un kinder guarapero si sargento le voy a dar por la manita pau pau no me jodan como si uno no tuviese oficio este par se aman y les da pena admitirlo,0,0,False
"blvd europa afuera de la plaza calabria
pero no se preocupen ya se fue",0,0,False
buenas tardes podrias proporcionarnos la direccion exacta del lugar,0,0,False
"y en tu ciudad tienen educacion vial
automovil obstruyendo 2 lugares para capacidades diferentes
sirve de material para los que se desgarran las vestiduras por estacionamiento en esas plazas
  
y por aqui no existe",0,0,False
sargento de la gnb pasara 12 anos en prision por abusar sexualmente a una adolescente en amazonas,0,0,False
sargento de la gnb pasara 12 anos en prision por abusar sexualmente a una adolescente en amazonas,0,0,False
yo quiero chocolates,0,0,False
"insinuas que newton no se bano en toda su vida

el bano no era frecuente pero se banaban y asi se banara una vez al ano se banaba mas seguido que 

buen intento por defender al sarnoso pero deberias leer mas",1,0,True
es falso lo que dices  sergio sarnoso una persona acude a los servicios de las farmacias porque son baratos   y estan disponibles casi en cualquier esquina,0,0,False
jajajaja jajajaja,0,0,False
alguien apesta a perro mojado y sarnoso ternurita,1,0,True
"si la goce mucho ese dia fue de los que mas nade en el mar  
gracias lalito de mi",0,0,False
perro sarnoso,1,0,True
"a estos cadaveres insepultos les encanta salir de sus sarcofagos cada vez que hiede a elecciones en venezuela
carcamanes ladillosos que asquean por  dar larga vida a la  saqueadora y genocida
vete pa la mierda calladito cunaguarito sarnoso",1,1,True
uno que quiere ser buena gente,0,0,False
alli esta ese perro sarnoso,1,0,True
para mi una chuminada sentimentaloide,0,0,False
"senoritingos

casi escupo el agua

entoces lo voy a usar directa la barrota de jabon zote
no me gustaria caer en esa categoria de senoritingo por cortarlo en cuadritos",0,0,False
lopez obrador le dijo senoritingo    a jose antonio meade,1,0,True
esa mentalidad de senoritingo del chumel es lo que divide a los mexicanos no todos tienen la oportunidad de una educacion mejor y eso es lo que vende,1,0,True
si te refieres al caso de nl no hubo tal alianza y los candidatos estaban pesimos y lo mismo pasara en el 2024 si quieren imponer al canaya o al senoritingo de la madrid yo votare por enrique alfaro de mc,1,0,True
"con ra
esta tan molesto el senoritingo",1,0,True
mira  le hicieron falta muchos libros a esta gente malita pero mas falta le hacen huevos a tu senoritingo,1,1,True
el  senoritingo,1,0,True
pobre senoritingo,1,0,True
notese el ceno fruncido del senoritingo,1,0,True
cualquiera que sea la razon anos cuesta a todos nosotros mantener al senoritingo,1,0,True
mira   un senoritingo de los que tanto detestas,1,0,True
"vientos mi general ya solo quedan usted y el serrucho en la pista
vamos no pierda el ritmo animo",0,0,False
inutil diputado usted que es parte de este gobierno y que esta en poder no es logico expresarse haci  usted debe actuar con la que le dieron herramientas y dientes de serrucho a la uferco esa es su respozabilidad esa expresion se escucha decir en el pueblo de ustedes,0,0,False
profesor si abandonamos la lucha y bandera por la preparacion o capacitacion correcta en las areas del derecho en el momento que la politica se le tranque el serrucho o parte de ese sector procure medio enderezar las cosas ya no habra profesionales capacitados,0,0,False
